photo,programming,0,Photo,10,11.25,1,photo 
meal,inside,breakfast,0,Breakfast,7.5,9,3 
meal,inside,breakfast,0,Breakfast,7.75,9.5,3 
meal,inside,breakfast,0,Breakfast,8.25,10.25,3 
meal,inside,breakfast,1,Breakfast,6.75,10.25,2 
meal,inside,breakfast,1,Breakfast,7.75,9.5,3 
meal,inside,breakfast,1,Breakfast,8.25,10.25,3 
meal,inside,breakfast,2,Breakfast,6.75,10.25,2 
meal,inside,breakfast,2,Breakfast,7.75,9.5,3 
meal,inside,breakfast,2,Breakfast,8.25,10.25,3 
meal,inside,breakfast,3,Breakfast,6.75,10.25,2 
meal,inside,breakfast,3,Breakfast,7.5,9,3 
meal,inside,breakfast,3,Breakfast,7.75,9.5,3 
meal,inside,breakfast,3,Breakfast,8.25,10.25,3 
meal,inside,breakfast,4,Breakfast,6.75,10.25,2 
meal,inside,breakfast,4,Breakfast,7.5,9,3 
meal,inside,breakfast,4,Breakfast,7.75,9.5,3 
meal,inside,breakfast,4,Breakfast,8.25,10.25,3 
meal,inside,breakfast,5,Breakfast,6.75,10.25,2 
meal,inside,breakfast,5,Breakfast,7.5,9,3 
meal,inside,breakfast,5,Breakfast,7.75,9.5,3 
meal,inside,breakfast,6,Breakfast,6.75,10.25,2 
meal,inside,breakfast,6,Breakfast,7.5,9,3 
meal,inside,breakfast,6,Breakfast,7.75,9.5,3 
meal,inside,breakfast,6,Breakfast,8.25,10.25,3 
meal,dinner,inside,0,Dinner,17.25,20,11 
meal,dinner,inside,0,Dinner,18,20,3 
meal,dinner,inside,1,Dinner,17.25,20,11 
meal,dinner,inside,1,Dinner,18,20,3 
meal,dinner,inside,3,Dinner,17.25,20,11 
meal,dinner,inside,3,Dinner,18,20,3 
meal,dinner,inside,4,Dinner,18,20,3 
meal,dinner,inside,5,Dinner,17.25,20,8 
lunch,meal,inside,0,Lunch,11.25,14,3 
lunch,meal,inside,0,Lunch,11.75,13,8 
lunch,meal,inside,0,Lunch,12,14,5 
lunch,meal,inside,1,Lunch,11.75,13,4 
lunch,meal,inside,1,Lunch,12,14,4 
lunch,meal,inside,1,Lunch,11.25,14,2 
lunch,meal,inside,2,Lunch,11.25,14,3 
lunch,meal,inside,2,Lunch,12,14,5 
lunch,meal,inside,3,Lunch,11.25,14,3 
lunch,meal,inside,3,Lunch,11.75,13,8 
lunch,meal,inside,3,Lunch,12,14,5 
lunch,meal,inside,4,Lunch,11.75,13,4 
lunch,meal,inside,4,Lunch,12,14,4 
lunch,meal,inside,4,Lunch,11.25,14,2 
lunch,meal,inside,5,Lunch,11.25,14,3 
lunch,meal,inside,5,Lunch,12,14,5 
meal,inside,meal-head,breakfast-head,breakfast,0,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,1,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,2,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,3,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,4,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,5,Breakfast Head,6.75,10.25,1,meal-head 
meal,inside,meal-head,breakfast-head,breakfast,6,Breakfast Head,6.75,10.25,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,0,Lunch Head,11.25,14,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,1,Lunch Head,11.25,14,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,2,Lunch Head,11.25,14,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,3,Lunch Head,11.25,14,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,4,Lunch Head,11.25,14,1,meal-head 
lunch,meal,inside,meal-head,lunch-head,5,Lunch Head,11.25,14,1,meal-head 
meal,dinner,inside,meal-head,dinner-head,0,Dinner Head,17.25,20,1,meal-head 
meal,dinner,inside,meal-head,dinner-head,1,Dinner Head,17.25,20,1,meal-head 
fountain,inside,5,Fountain,15.5,16.75,1,fountain 
meal,dinner,inside,meal-head,dinner-head,3,Dinner Head,17.25,20,1,meal-head 
meal,dinner,inside,meal-head,dinner-head,4,Dinner Head,17.25,20,1,meal-head 
meal,dinner,inside,meal-head,dinner-head,5,Dinner Head,17.25,20,1,meal-head 
meal,dinner,inside,meal-head,dinner-head,6,Dinner Head,17.25,20,1,meal-head 
outside,boat-dock,0,Boat Dock,9,10,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,10,11,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,11,12,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,12,13,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,15,16,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,0,Boat Dock,19,20,1,boat-dock 
outside,boat-dock,1,Boat Dock,9,10,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,10,11,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,11,12,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,12,13,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,13,14,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,15,16,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,16,17,1,boat-dock 
outside,boat-dock,1,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,1,Boat Dock,19,20,1,boat-dock 
outside,boat-dock,2,Boat Dock,9,10,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,10,11,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,11,12,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,12,13,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,13,14,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,15,16,1,boat-dock,lifeguarding 
meal,dinner,inside,6,Dinner,17.25,20,11 
meal,dinner,inside,4,Dinner,17.25,20,10 
lunch,meal,inside,2,Lunch,11.75,13,10 
meal,dinner,inside,performance,2,Performance Dinner,18,20,3 
outside,boat-dock,0,Boat Dock,16,17,2,boat-dock 
outside,boat-dock,5,Boat Dock,13,14,1,boat-dock 
beffa,artists,3,Arts Beffa,13,13.5,3,artists 
meal,inside,breakfast,1,Breakfast,7.5,9,2 
meal,dinner,inside,6,Dinner,18,20,4 
outside,boat-dock,0,Boat Dock,13,14,2,boat-dock 
meal,dinner,inside,5,Dinner,17.5,19,9 
meal,dinner,inside,performance,2,Performance Dinner,17.25,20,8 
outside,boat-dock,2,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,16,17,1,boat-dock 
outside,boat-dock,2,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,2,Boat Dock,19,20,1,boat-dock 
outside,boat-dock,3,Boat Dock,13,14,1,boat-dock,lifeguarding 
outside,boat-dock,3,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,3,Boat Dock,15,16,1,boat-dock,lifeguarding 
outside,boat-dock,3,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,3,Boat Dock,16,17,1,boat-dock 
outside,boat-dock,3,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,3,Boat Dock,19,20,1,boat-dock 
outside,boat-dock,4,Boat Dock,9,10,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,10,11,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,11,12,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,15,16,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,4,Boat Dock,16,17,1,boat-dock 
outside,boat-dock,4,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,9,10,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,10,11,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,11,12,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,12,13,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,13,14,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,14,15,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,15,16,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,16,17,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,16,17,1,boat-dock 
outside,boat-dock,5,Boat Dock,19,20,1,boat-dock,lifeguarding 
outside,boat-dock,5,Boat Dock,19,20,1,boat-dock 
fountain,inside,0,Fountain,16,17.75,1,fountain 
fountain,inside,0,Fountain,21,22,1,fountain 
fountain,inside,0,Fountain,21.25,22.75,1,fountain 
fountain,inside,0,Fountain,21,22.75,1,fountain 
outside,boat-dock,1,Boat Dock,13,14,1,boat-dock 
fountain,inside,1,Fountain,10.5,12,1,fountain 
fountain,inside,1,Fountain,20,22.25,1,fountain 
fountain,inside,2,Fountain,21,22.25,1,fountain 
fountain,inside,2,Fountain,16,17,1,fountain 
fountain,inside,2,Fountain,20,21,1,fountain 
fountain,inside,2,Fountain,21,22.25,1,fountain 
fountain,inside,2,Fountain,15,16,1,fountain 
fountain,inside,3,Fountain,20.5,22.75,1,fountain 
fountain,inside,3,Fountain,9,10,1,fountain 
fountain,inside,3,Fountain,13,14.5,1,fountain 
fountain,inside,3,Fountain,15.5,16.5,2,fountain 
fountain,inside,3,Fountain,21.75,22.75,1,fountain 
fountain,inside,3,Fountain,21,22,1,fountain 
fountain,inside,3,Fountain,13,14,1,fountain 
fountain,inside,3,Fountain,14.5,15.5,1,fountain 
fountain,inside,4,Fountain,16.75,17.75,1,fountain 
fountain,inside,4,Fountain,16,17,1,fountain 
fountain,inside,5,Fountain,16,17.5,1,fountain 
fountain,inside,5,Fountain,13,14,2,fountain 
fountain,inside,5,Fountain,14,15.5,1,fountain 
fountain,inside,5,Fountain,9,10,1,fountain 
fountain,inside,5,Fountain,10,11,1,fountain 
fountain,inside,5,Fountain,11,12,1,fountain 
fountain,inside,6,Fountain,20.75,22,1,fountain 
fountain,inside,0,Fountain,12.5,13.75,1,fountain 
HK,6,HK/Staph Meeting,10.5,14.5,2 
HK,6,HK/Staph Meeting,10.25,14.5,6 
fountain,inside,1,Fountain,19.5,21.5,1,fountain 
fountain,inside,3,Fountain,16.25,17.75,1,fountain 
fountain,inside,0,Fountain,10.5,12,1,fountain 
fountain,inside,1,Fountain,20.5,22.25,1,fountain 
fountain,inside,4,Fountain,21.75,22.75,1,fountain 
fountain,inside,1,Fountain,15.25,16.5,1,fountain 
fountain,inside,4,Fountain,14.25,16,1,fountain 
fountain,inside,2,Fountain,13.5,15,1,fountain 
fountain,inside,5,Fountain,14.75,16.25,1,fountain 
fountain,inside,6,Fountain,20.75,22.75,1,fountain 
fountain,inside,1,Fountain,9,10.5,1,fountain 
fountain,inside,0,Fountain,14,15,1,fountain 
fountain,inside,2,Fountain,9.5,11,1,fountain 
fountain,inside,1,Fountain,15,16,1,fountain 
fountain,inside,2,Fountain,15,16.5,1,fountain 
fountain,inside,3,Fountain,14,16,1,fountain 
fountain,inside,6,Fountain,20.75,23,1,fountain 
fountain,inside,1,Fountain,16.75,17.75,1,fountain 
fountain,inside,2,Fountain,12.5,13.5,1,fountain 
rotation,fountain,inside,5,Fountain Wks 5/9/13,21,23.25,5,fountain 
fountain,inside,4,Fountain,21.25,22.75,2,fountain 
fountain,inside,5,Fountain,16.25,17.5,1,fountain 
rotation,fountain,inside,5,Fountain Wks 3/7/11,21,23.25,5,fountain 
fountain,inside,4,Fountain,21.25,22.25,1,fountain 
rotation,fountain,inside,5,Fountain Wks 2/6/10,21,23.25,5,fountain 
rotation,fountain,inside,5,Fountain Wks 4/8/12,21,23.25,5,fountain 
fountain,inside,4,Fountain,15.5,17.5,1,fountain 
fountain,inside,0,Fountain,15,17,1,fountain 
outside,boat-dock,4,Boat Dock,19,20,1,boat-dock 
HK,6,HK/Staph Meeting,11,14.5,1 
unpaid,off-day,2,Off Day,6,23.5,12,motue 
outside,lifeguarding,0,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,0,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,0,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,0,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,0,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,0,Lifeguarding,16,17,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,10,11,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,1,Lifeguarding,16,17,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,10,11,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,2,Lifeguarding,16,17,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,10,11,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,3,Lifeguarding,16,17,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,10,11,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,4,Lifeguarding,16,17,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,10,11,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,11,12,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,12,13,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,13,14,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,14,15,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,15,16,1,lifeguarding 
outside,lifeguarding,5,Lifeguarding,16,17,1,lifeguarding 
lm,inside,3,LM,14.75,16,2 
special,3,Cardinal Service,15,16.5,1 
maintenance,0,Heathers Restock,16,16.5,1 
maintenance,1,Faculty Speaker Setup,15.5,15.75,1 
maintenance,5,Faculty Speaker Setup,9.5,9.75,1 
lm,inside,5,LM,14,15,1 
rotation,outside,parking,6,Parking EVEN,14.5,16,1 
rotation,outside,parking,6,Parking ODD,14.5,16,1 
arts,maintenance,0,Art Closet Clean,8.25,9.25,1,arts 
programming,arts,0,Art,9.25,11.75,1,arts 
outside,programming,arts,boatster,0,Art Boatster,13.75,16,1,arts,boatster 
unpaid,off-day,3,Off Day,16,23.5,14,wethur 
programming,arts,3,Family Art,13.75,16.25,1,arts 
programming,arts,4,Art,13.75,16.25,1,arts 
programming,arts,5,Art Social,15.5,17,1,arts 
am-chicken,chicken,programming,inside,0,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,1,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,2,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,3,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,4,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,5,Chicken,9,13.5,2,chicken 
am-chicken,chicken,programming,inside,6,Chicken,9,13.5,4,chicken 
breakfast-chef,chicken,programming,inside,0,Breakfast Chef,7,11,1,chicken 
rotation,outside,parking,6,Parking ODD,16,17.25,1 
lm,inside,4,LM,16.25,17.5,2 
rotation,outside,parking,6,Parking EVEN,17.25,18.5,1 
beffa,odo,3,Odo Beffa,12.5,13,4,odo 
unpaid,off-day,4,Off Day,16,23.5,12,stirfry 
beffa,sports,3,Sports Beffa,12,12.5,5,sports 
unpaid,off-day,0,Off Day,16,23.5,12,sumo 
programming,boat-dock,boat-dock-coordinator,3,Boat Dock Maint,10.5,12,1,boat-dock-coordinator 
lm,inside,3,LM,10.25,11.25,2 
lm,inside,1,LM,9,10,1 
HK,6,CSPs/Slunch,13.5,14.5,1,chicken 
maintenance,3,Wall Maintenance,9.5,10.5,1 
lm,inside,2,LM,16.25,17.25,2 
maintenance,6,C+R,19,19.75,2 
unpaid,off-day,4,Off Day,6,23.5,14,wethur 
lm,inside,4,LM,9.75,10.75,1 
programming,arts,1,Art,9.25,11.75,1,arts 
programming,arts,1,Art,13.75,16,1,arts 
programming,arts,4,Teens Art,9.75,11.25,1,arts 
programming,arts,5,Crafts/Art Overlap,9.25,11.5,1,arts 
unpaid,off-day,1,Off Day,6,23.5,12,sumo 
lm,inside,1,LM,10,11,1 
lm,inside,1,LM,16,17,1 
unpaid,off-day,5,Off Day,6,23.5,12,stirfry 
intro-skits,inside,6,Intro Skits,20,21,57 
unpaid,off-day,2,Off Day,16,23.5,12,tueway 
unpaid,off-day,3,Off Day,6,23.5,12,tueway 
lm,inside,2,LM,9.75,10.75,1 
lm,inside,0,LM,11,12,1 
lm,inside,0,LM,16.25,17.5,1 
unpaid,off-day,1,Off Day,16,23.5,12,motue 
maintenance,3,Munchkins/XR BR Clean,9.5,10.5,1 
maintenance,3,RC/Heathers BR Clean,9.5,11,1 
maintenance,3,Faculty Cabin Clean,10.5,11.75,1 
intro-skits,inside,6,Intro Skits,20,20.75,4 
breakfast-chef,chicken,programming,inside,1,Breakfast Chef,7,11,1,chicken 
breakfast-chef,chicken,programming,inside,2,Breakfast Chef,7,11,1,chicken 
breakfast-chef,chicken,programming,inside,3,Breakfast Chef,7,11,1,chicken 
breakfast-chef,chicken,programming,inside,4,Breakfast Chef,7,11,1,chicken 
